Report Date,Sales,Raw Material Cost,Change in Inventory,Power and Fuel,Other Mfr. Exp,Employee Cost,Selling and admin,Other Expenses,Other Income,Depreciation,Interest,Profit before tax,Tax,Net profit,Dividend Amount,Company,Equity Share Capital,Reserves,Borrowings,Other Liabilities,Total,Total,Net Block,Capital Work in Progress,Investments,Other Assets,Total,Total,Receivables,Inventory,Cash & Bank,No. of Equity Shares,New Bonus Shares,Face value,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow,PRICE:
2020-03-31 00:00:00,2633.24,842.97,6.9,78.5,368.2,277.66,98.54,18.81,139.17,94.59,7.18,992.86,220.01,772.86,,GLAND PHARMA LTD,15.5,3630.74,4.96,434.83,4086.03,4086.03,968.1,188.47,,2929.46,4086.03,4086.03,601.79,756.28,1325.19,154949490.0,,1.0,700.94,-760.97,-6.87,-66.91,
2021-03-31 00:00:00,3462.88,1492.49,273.49,74.59,403.71,311.36,128.44,23.52,134.78,98.78,3.41,1334.85,337.85,997.01,,GLAND PHARMA LTD,16.36,5886.93,4.07,588.69,6496.05,6496.05,954.23,337.81,0.55,5203.46,6496.05,6496.05,670.97,1275.17,3005.2,163592923.0,,1.0,604.93,-1520.97,1238.46,322.42,2478.3
2012-10-31 00:00:00,5357.33,42.82,,47.63,421.06,3127.44,578.57,90.88,168.02,174.37,14.65,1027.93,235.62,792.32,357.19,MPHASIS LTD,210.11,4194.62,322.84,1405.1,6132.67,6132.67,1197.27,11.93,2519.23,2404.24,6132.67,6132.67,635.75,,412.44,210121057.0,,10.0,965.77,-726.66,-102.98,136.13,387.05
2013-10-31 00:00:00,5796.3,6.96,,53.91,430.34,3556.84,582.77,132.91,140.48,144.83,33.04,995.18,251.38,743.8,357.22,MPHASIS LTD,210.13,4724.32,554.29,1601.27,7090.01,7090.01,2462.07,26.32,1899.47,2702.15,7090.01,7090.01,651.11,,579.92,144101348.0,700000000.0,10.0,755.63,-483.49,-317.54,-45.4,423.4
2014-03-31 00:00:00,2593.83,,,21.37,143.53,1627.4,287.88,74.01,43.7,50.39,11.14,421.81,119.14,302.68,147.1,MPHASIS LTD,210.14,4904.83,539.62,1319.6,6974.19,6974.19,2404.27,6.0,1815.43,2748.49,6974.19,6974.19,777.83,,458.27,210149020.0,,10.0,197.51,224.56,-428.72,-6.65,404.0
2015-03-31 00:00:00,5794.81,,,54.32,449.17,3586.94,647.47,186.82,193.58,98.07,27.92,937.68,263.04,674.64,336.24,MPHASIS LTD,210.15,5269.62,575.27,1311.62,7366.66,7366.66,2333.74,20.43,1443.1,3569.39,7366.66,7366.66,625.2,,1320.84,210147823.0,,10.0,616.46,-379.84,-186.33,50.29,385.4
2016-03-31 00:00:00,6080.78,42.16,4.1,55.09,488.56,3730.49,717.26,188.42,172.26,121.08,24.16,889.92,258.42,631.51,420.38,MPHASIS LTD,210.19,5660.67,460.76,1076.34,7407.96,7407.96,1596.89,55.59,2122.29,3633.19,7407.96,7407.96,648.93,4.1,857.21,210194117.0,,10.0,730.81,-174.74,-567.82,-11.75,491.8
2017-03-31 00:00:00,6076.36,0.02,-4.1,35.09,511.51,3709.56,714.52,132.76,223.44,79.15,13.88,1099.21,307.63,791.58,357.71,MPHASIS LTD,210.42,5942.03,260.16,888.64,7301.25,7301.25,1921.14,1.08,2395.65,2983.38,7301.25,7301.25,627.87,,614.41,210424080.0,,10.0,664.11,266.58,-710.02,220.66,579.9
2018-03-31 00:00:00,6545.84,,,29.75,758.62,3817.93,746.38,130.78,149.02,70.82,13.0,1127.58,290.08,837.5,386.54,MPHASIS LTD,193.27,5288.52,389.88,1108.7,6980.37,6980.37,1884.03,2.26,1782.07,3312.01,6980.37,6980.37,811.63,,706.72,193267182.0,,10.0,723.32,507.34,-1379.74,-149.09,837.75
2019-03-31 00:00:00,7730.98,,,34.86,1102.82,4298.69,849.37,121.41,176.71,75.84,17.37,1407.33,333.98,1073.35,502.82,MPHASIS LTD,186.23,5063.59,542.59,1575.86,7368.27,7368.27,2169.73,2.92,1329.22,3866.4,7368.27,7368.27,955.37,,641.61,186226039.0,700.0,10.0,949.72,279.85,-1341.77,-112.2,991.1
2020-03-31 00:00:00,8843.54,,,39.07,1577.5,4922.64,540.34,113.61,177.82,231.63,81.19,1515.38,330.55,1184.84,652.89,MPHASIS LTD,186.54,5643.06,571.28,2338.89,8739.77,8739.77,3013.49,16.7,1325.65,4383.93,8739.77,8739.77,835.25,,1125.7,186605807.0,700.0,10.0,1321.02,141.69,-824.72,638.0,664.45
2021-03-31 00:00:00,9722.31,,,26.14,1595.56,5629.79,528.11,139.84,132.95,241.79,63.42,1630.61,413.8,1216.81,1215.82,MPHASIS LTD,187.05,6339.66,513.45,2324.5,9364.66,9364.66,3019.51,3.13,1846.02,4496.0,9364.66,9364.66,929.48,,1062.24,187112033.0,700.0,10.0,1454.53,-809.92,-861.47,-216.86,1776.5
2012-03-31 00:00:00,25244.89,5543.64,85.82,5460.52,1691.24,1414.06,5028.32,613.87,741.54,1154.41,313.99,4852.2,1320.77,2647.46,206.35,GRASIM INDUSTRIES LTD,91.71,16935.01,7037.75,12466.41,36530.88,36530.88,17549.11,2461.11,7875.8,8644.86,36530.88,36530.88,1728.75,3071.11,326.6,91709742.0,,10.0,4349.8,-3628.89,-678.85,42.06,422.64
2013-03-31 00:00:00,27909.34,6367.91,196.25,5603.83,1955.98,1709.99,5805.89,738.38,823.94,1252.06,324.14,5171.35,1467.21,2704.39,206.5,GRASIM INDUSTRIES LTD,91.78,19522.09,9550.19,14959.07,44123.13,44123.13,20561.41,6084.28,8010.79,9466.65,44123.13,44123.13,2175.05,3740.76,229.18,91776500.0,,10.0,4241.68,-5686.83,1347.73,-97.42,452.61
2014-03-31 00:00:00,28330.85,7388.72,-45.35,5674.79,2293.31,1877.49,6423.61,-287.19,576.25,1457.48,447.32,3586.22,734.79,2071.54,192.84,GRASIM INDUSTRIES LTD,91.83,21478.01,9681.16,16485.11,47736.11,47736.11,25208.57,4044.85,7610.81,10871.88,47736.11,47736.11,2509.15,4256.5,396.69,91827000.0,,10.0,3549.29,-2335.5,-1046.28,167.51,464.63
2015-03-31 00:00:00,31734.32,8586.9,159.61,6452.71,2445.45,2167.3,7453.85,-356.74,529.5,1563.22,667.39,3443.35,1015.92,1743.8,165.35,GRASIM INDUSTRIES LTD,91.86,22988.71,11930.19,19022.05,54032.81,54032.81,31828.16,2754.95,7255.29,12194.41,54032.81,54032.81,2647.37,4788.45,439.71,91852185.0,,10.0,4594.14,-2358.65,-2277.98,-42.49,582.77
2016-03-31 00:00:00,34487.47,9034.05,31.84,6013.7,2495.4,2157.44,7517.96,1389.57,1320.03,1833.79,718.09,4679.34,1224.6,2468.14,210.06,GRASIM INDUSTRIES LTD,93.36,27335.95,12504.83,19642.3,59576.44,59576.44,34270.78,1788.38,10601.2,12916.08,59576.44,59576.44,3002.01,4148.75,2307.15,93346106.0,,10.0,5868.36,-4515.15,-1364.57,-11.36,618.45
2017-03-31 00:00:00,36068.4,9313.26,-161.75,5795.41,2635.21,2265.59,7504.55,1006.03,1075.7,1807.59,702.4,5952.31,1706.7,3167.3,256.77,GRASIM INDUSTRIES LTD,93.37,31290.71,9213.03,22150.29,62747.4,62747.4,34786.19,1296.97,14200.38,12463.86,62747.4,62747.4,3009.56,4231.42,2307.01,466837110.0,,2.0,7287.8,-3508.76,-3798.56,-19.52,843.82
2018-03-31 00:00:00,55893.5,12695.6,84.95,8631.29,7160.42,3992.47,9517.31,2369.11,410.02,2724.36,3663.17,5634.74,1947.12,2678.58,407.59,GRASIM INDUSTRIES LTD,131.48,57227.37,67013.59,83526.22,207898.66,207898.66,69257.2,2290.02,65995.01,70356.43,207898.66,207898.66,5202.63,5860.36,1316.1,657399730.0,,2.0,-4139.9,1546.33,3449.07,855.5,1050.9
2019-03-31 00:00:00,77200.25,16768.13,79.89,12423.45,10143.46,5428.21,13525.14,2510.85,-1686.03,3571.38,6060.03,5163.46,2418.72,1692.99,460.36,GRASIM INDUSTRIES LTD,131.53,57884.99,84418.31,98692.15,241126.98,241126.98,87129.19,2765.97,62747.32,88484.5,241126.98,241126.98,6690.07,7059.13,1908.23,657598363.0,,2.0,-1658.58,-2212.37,4157.99,287.04,857.95
2020-03-31 00:00:00,68252.47,14444.37,504.21,11080.71,10461.07,5760.39,13295.49,3341.79,7075.94,4004.23,6890.31,6554.26,-84.32,4411.74,263.14,GRASIM INDUSTRIES LTD,131.57,56497.72,84765.74,102786.41,244181.44,244181.44,87736.09,3904.13,66337.17,86204.05,244181.44,244181.44,5793.06,6840.62,3803.66,657827233.0,,2.0,16620.3,-11363.99,-3417.98,1838.33,476.1
2021-03-31 00:00:00,69963.35,11905.19,-724.03,10363.78,12707.16,5534.74,13489.93,3044.12,7571.37,4033.4,5723.48,10008.89,3022.19,4304.82,592.29,GRASIM INDUSTRIES LTD,131.62,65359.44,77702.64,123657.17,266850.87,266850.87,85022.8,5768.69,88016.78,88042.6,266850.87,266850.87,4341.78,6196.96,4965.64,658044844.0,,2.0,14700.88,-7133.66,-8013.54,-446.32,1450.55
2012-03-31 00:00:00,30275.78,,,14.24,19.54,449.0,227.87,11772.92,27.08,50.64,11551.92,6216.73,1726.96,5462.51,1624.64,HOUSING DEVELOPMENT FINANCE CORPORATION LTD,295.39,23920.64,142479.2,45640.66,212335.89,212335.89,841.87,6.57,48638.85,162848.6,212335.89,212335.89,632.63,,6481.36,1476970010.0,,2.0,-17534.34,-6274.63,23193.93,-615.04,673.3
2013-03-31 00:00:00,35948.18,,,17.3,54.73,532.8,243.11,13321.99,38.75,54.2,14295.52,7467.28,2002.03,6639.72,1932.94,HOUSING DEVELOPMENT FINANCE CORPORATION LTD,309.27,31581.29,163662.8,56225.08,251778.44,251778.44,850.58,32.48,59492.42,191402.96,251778.44,251778.44,216.02,,7071.67,1546347255.0,,2.0,-11969.28,-10212.34,23173.97,992.35,826.25
2014-03-31 00:00:00,40753.17,,,20.55,62.7,602.51,293.45,14334.76,61.39,46.85,16607.89,8845.85,2358.34,7947.82,2184.7,HOUSING DEVELOPMENT FINANCE CORPORATION LTD,312.1,37262.51,190601.97,68712.25,296888.83,296888.83,1002.24,21.04,72914.21,222951.34,296888.83,296888.83,376.79,,8588.11,1560532605.0,,2.0,-10734.9,-12983.44,25718.53,2000.19,883.9
2015-03-31 00:00:00,48315.69,,,21.18,70.16,706.39,322.24,18396.52,74.34,46.63,18710.29,10116.62,3165.7,8762.62,2362.05,HOUSING DEVELOPMENT FINANCE CORPORATION LTD,314.94,44756.69,217356.73,87078.27,349506.63,349506.63,1470.23,8.98,93782.42,254245.0,349506.63,349506.63,457.79,,4261.92,1574697700.0,,2.0,-9118.19,-18552.12,24820.38,-2849.93,1315.7
2016-03-31 00:00:00,53222.93,,,23.76,84.57,796.8,473.1,19849.79,34.18,120.52,20295.6,11612.97,3639.34,10190.26,2685.74,HOUSING DEVELOPMENT FINANCE CORPORATION LTD,315.97,50533.61,249417.65,97518.88,397786.11,397786.11,1568.25,18.71,104720.74,291478.41,397786.11,397786.11,466.8,,6397.03,1579846340.0,,2.0,-19710.41,-9308.58,29110.59,91.6,1105.6
2017-03-31 00:00:00,61034.35,,,25.1,93.35,923.35,546.26,24788.89,53.28,107.98,21953.15,12649.55,4020.79,11051.12,2859.57,HOUSING DEVELOPMENT FINANCE CORPORATION LTD,317.73,59690.48,293794.62,120318.84,474121.67,474121.67,2266.03,53.68,132855.28,338946.68,474121.67,474121.67,1482.43,,7496.78,1588672140.0,,2.0,-14173.09,-27235.77,43127.31,1718.45,1502.1
2018-03-31 00:00:00,79473.86,,,26.98,287.44,3406.21,2419.3,38573.84,6282.1,116.48,24718.46,16207.25,3096.04,11979.9,3351.8,HOUSING DEVELOPMENT FINANCE CORPORATION LTD,335.18,91487.7,336416.45,138320.33,566559.66,566559.66,2349.48,23.42,172217.55,391969.21,566559.66,566559.66,245.11,,3128.54,1675879893.0,,2.0,-57928.02,-7953.65,63344.1,-2537.57,1825.6
2019-03-31 00:00:00,95693.52,,,28.91,44590.35,2980.37,2723.37,1495.93,7891.17,141.47,29525.33,22098.96,4518.45,16231.76,3615.04,HOUSING DEVELOPMENT FINANCE CORPORATION LTD,344.29,111388.85,386755.1,162321.45,660809.69,660809.69,2310.32,24.22,210703.81,447771.34,660809.69,660809.69,611.99,,4536.54,1721437390.0,,2.0,-44301.41,-10315.61,54985.63,368.61,1968.25
2020-03-31 00:00:00,101725.71,,,30.52,40799.89,1371.09,413.71,6367.98,5816.29,256.11,32109.45,26193.25,3366.78,21434.57,3637.3,HOUSING DEVELOPMENT FINANCE CORPORATION LTD,346.41,126132.75,425367.54,177935.77,729782.47,729782.47,5475.97,58.9,243248.09,480999.51,729782.47,729782.47,336.31,,5501.53,1732051189.0,,2.0,-26801.02,-9873.65,38689.82,2015.15,1633.1
2021-03-31 00:00:00,139033.99,,,23.2,86838.04,1716.12,328.79,3412.65,6958.72,355.35,29081.26,24237.3,3749.75,18740.06,4149.08,HOUSING DEVELOPMENT FINANCE CORPORATION LTD,360.79,156044.81,447013.27,225811.23,829230.1,829230.1,5312.03,47.3,302480.74,521390.03,829230.1,829230.1,242.35,,3035.47,1803946433.0,,2.0,-27276.43,-6958.33,31664.98,-2569.78,2498.1
2012-03-31 00:00:00,165654.49,112003.3,2535.72,1017.19,4422.54,12298.45,14485.85,1747.45,-73.96,5625.38,2982.22,13533.87,-40.04,13516.5,1269.5,TATA MOTORS LTD,634.75,32063.75,47148.96,62918.68,142766.14,142766.14,44360.41,15945.83,8917.71,73542.19,142766.14,142766.14,8236.84,18216.02,18238.13,3173796570.0,,2.0,18384.32,-19463.89,6567.18,5487.61,272.33
2013-03-31 00:00:00,188792.69,123117.34,3029.29,1077.77,4440.73,16632.19,16632.91,5325.06,212.88,7601.28,3560.25,13647.33,3776.66,9892.61,638.07,TATA MOTORS LTD,638.07,36999.23,53715.71,76977.02,168330.03,168330.03,55511.73,18453.55,8764.73,85600.02,168330.03,168330.03,10959.6,21036.82,21114.82,3190115771.0,,2.0,22162.61,-22969.45,-1692.08,-2498.92,266.3
2014-03-31 00:00:00,232833.66,146426.99,2840.58,1128.69,13806.04,21609.92,22357.79,-4508.55,-156.79,11078.16,4749.44,18868.97,4764.79,13991.02,643.78,TATA MOTORS LTD,643.78,64959.67,60642.28,92180.26,218425.99,218425.99,69091.67,33262.56,10686.67,105385.09,218425.99,218425.99,10574.23,27270.89,29711.79,3218930000.0,,2.0,36151.16,-27990.91,-3883.24,4277.01,394.42
2015-03-31 00:00:00,263158.98,163250.36,3330.35,1121.75,16173.17,25641.95,23603.01,-2539.56,714.03,13388.63,4861.49,21702.56,7642.91,13986.29,,TATA MOTORS LTD,643.78,55618.14,73610.39,107442.48,237314.79,237314.79,88479.49,28640.09,15336.74,104858.47,237314.79,237314.79,12579.2,29272.34,32115.76,3218930067.0,,2.0,35531.26,-36232.35,5201.44,4500.35,544.37
2016-03-31 00:00:00,273045.6,166134.01,2750.99,1143.63,12101.53,28880.89,21991.9,7149.38,-2669.62,16710.78,4889.08,14125.77,3025.05,11579.31,67.92,TATA MOTORS LTD,679.18,78273.23,69359.96,114871.75,263184.12,263184.12,107231.76,25918.94,23767.02,106266.4,263184.12,263184.12,13570.91,32655.73,30460.4,3395930306.0,,2.0,37899.54,-36693.9,-3795.12,-2589.48,386.6
2017-03-31 00:00:00,269692.51,173294.08,7399.92,1159.82,10067.37,28332.89,30039.38,4610.2,1869.1,17904.99,4238.01,9314.79,3251.23,7454.36,,TATA MOTORS LTD,679.22,57382.67,78603.98,135914.49,272580.36,272580.36,95944.08,33698.84,20337.92,122599.52,272580.36,272580.36,14075.55,35085.31,36077.88,3396100719.0,,2.0,30199.25,-39571.4,6205.3,-3166.85,465.85
2018-03-31 00:00:00,291550.48,187896.58,2046.58,1308.08,10971.66,30300.09,31004.58,658.39,5932.73,21553.59,4681.79,11155.03,4341.93,8988.91,,TATA MOTORS LTD,679.22,94748.69,88950.47,142813.43,327191.81,327191.81,121413.86,40033.5,20812.75,144931.7,327191.81,327191.81,19893.3,42137.63,34613.91,3396100719.0,,2.0,23857.42,-25139.14,2011.71,729.99,326.85
2019-03-31 00:00:00,301938.4,194267.91,-2053.28,1585.93,11694.54,33243.87,32719.8,1708.74,-26686.25,23590.63,5758.6,-31371.15,-2437.45,-28826.23,,TATA MOTORS LTD,679.22,59500.34,106175.34,139348.59,305703.49,305703.49,111234.47,31883.84,15770.72,146814.46,305703.49,305703.49,18996.17,39013.73,32648.82,3396100719.0,,2.0,18890.75,-20878.07,8830.37,6843.05,174.25
2020-03-31 00:00:00,261067.97,164899.82,-2231.19,1264.95,11541.51,30438.6,29248.32,3456.51,101.71,21425.43,7243.33,-10579.98,395.25,-12070.85,,TATA MOTORS LTD,719.54,61491.49,124787.64,133180.72,320179.39,320179.39,127107.14,35622.29,16308.48,141141.48,320179.39,320179.39,11172.69,37456.88,33726.97,3597726185.0,,2.0,26632.94,-33114.55,3389.61,-3092.0,71.05
2021-03-31 00:00:00,249794.75,153607.36,-4684.16,1112.87,8273.17,27648.48,23015.79,-834.51,-11117.83,23546.71,8097.17,-10474.28,2541.86,-13451.39,,TATA MOTORS LTD,765.81,54480.91,142130.57,144192.62,341569.91,341569.91,138707.61,20963.93,24620.28,157278.09,341569.91,341569.91,12679.08,36088.59,46792.46,3829060661.0,,2.0,29000.51,-25672.5,9904.2,13232.21,301.8
2012-03-31 00:00:00,9814.5,2667.5,152.6,225.9,695.2,1596.7,2132.9,205.3,-7.0,518.1,114.1,1804.4,503.5,1300.9,233.2,DR REDDY'S LABORATORIES LTD,84.8,4904.2,3233.9,3082.2,11305.1,11305.1,3411.7,708.5,207.9,6977.0,11305.1,11305.1,2536.8,1943.3,1606.1,169560546.0,,5.0,1612.6,-970.7,389.1,1031.0,1764.75
2013-03-31 00:00:00,11832.6,3622.3,168.5,335.4,649.8,1934.7,2525.7,264.5,146.5,550.2,100.3,2164.7,637.9,1526.8,254.7,DR REDDY'S LABORATORIES LTD,84.9,6284.2,3682.2,3328.9,13380.2,13380.2,4050.6,565.3,197.0,8567.3,13380.2,13380.2,3180.4,2170.7,2017.1,169836675.0,,5.0,1377.9,-1436.9,-156.8,-215.8,1766.5
2014-03-31 00:00:00,13415.3,3580.5,319.6,319.9,1028.0,2483.4,2793.4,278.9,169.7,647.5,126.7,2646.3,683.1,1963.2,306.36,DR REDDY'S LABORATORIES LTD,85.1,7780.1,4477.0,3563.3,15905.5,15905.5,4640.8,638.8,1066.8,9559.1,15905.5,15905.5,3325.3,2418.8,2300.6,170108870.0,,5.0,1969.7,-1603.5,-24.2,342.0,2563.9
2015-03-31 00:00:00,15023.3,3842.2,55.8,339.1,1038.6,2952.6,3100.3,298.3,259.7,759.9,108.2,2899.6,563.2,2336.4,340.8,DR REDDY'S LABORATORIES LTD,85.2,9767.9,4314.1,4289.9,18457.1,18457.1,5377.0,529.0,2247.8,10303.3,18457.1,18457.1,4101.2,2569.9,1872.4,170381170.0,,5.0,2523.5,-2369.8,-433.2,-279.5,3488.75
2016-03-31 00:00:00,15568.3,3854.2,95.7,315.2,1027.7,3125.2,2999.2,757.2,295.0,938.9,82.6,2858.8,751.1,2130.6,341.2,DR REDDY'S LABORATORIES LTD,85.3,12484.5,3352.1,4408.5,20330.4,20330.4,6563.0,772.2,3833.1,9162.1,20330.4,20330.4,4125.0,2557.9,492.1,170607853.0,,5.0,3262.6,-1609.9,-1700.1,-47.4,3035.2
2017-03-31 00:00:00,14196.1,3819.8,123.3,330.1,852.1,3114.2,3279.7,451.3,171.5,1026.6,63.4,1553.7,296.5,1292.1,331.6,DR REDDY'S LABORATORIES LTD,82.9,12179.2,4918.5,4473.9,21654.5,21654.5,6930.7,3324.5,2109.7,9289.6,21654.5,21654.5,3798.6,2852.8,386.5,165741913.0,,5.0,2144.4,-1889.6,-369.1,-114.3,2632.35
2018-03-31 00:00:00,14281.0,4081.0,41.5,329.3,1746.5,3221.0,2100.0,493.5,155.2,1077.2,78.8,1350.4,438.0,946.8,332.0,DR REDDY'S LABORATORIES LTD,83.0,12488.6,5071.4,4706.3,22349.3,22349.3,6968.0,3470.5,2298.3,9612.5,22349.3,22349.3,4052.7,2908.9,263.8,165910907.0,,5.0,1803.0,-1482.6,-444.0,-123.6,2080.55
2019-03-31 00:00:00,15448.2,4770.2,275.4,329.1,1434.8,3364.2,2227.3,419.8,381.3,1134.8,88.9,2335.8,385.8,1950.0,332.0,DR REDDY'S LABORATORIES LTD,83.0,13994.1,3838.1,4503.1,22418.3,22418.3,7191.0,2933.5,2587.1,9706.7,22418.3,22418.3,3986.9,3357.9,222.8,166065948.0,,5.0,2870.4,-769.2,-2132.6,-31.4,2780.25
2020-03-31 00:00:00,17517.0,5530.7,-23.7,314.8,1445.4,3391.0,2173.4,2160.9,670.0,1163.1,98.3,1885.7,-140.3,2026.0,415.5,DR REDDY'S LABORATORIES LTD,83.1,15616.3,2210.2,5313.7,23223.3,23223.3,6850.3,1535.1,2677.8,12160.1,23223.3,23223.3,5027.8,3506.7,205.3,166172082.0,,5.0,2984.1,-494.8,-2515.9,-26.6,3120.75
2021-03-31 00:00:00,19047.5,6869.4,790.5,320.5,1574.4,3639.0,2389.2,1171.4,335.2,1228.8,97.0,2883.5,931.9,1951.6,416.0,DR REDDY'S LABORATORIES LTD,83.2,17755.2,3030.8,5718.7,26587.9,26587.9,8205.7,1565.1,2807.7,14009.4,26587.9,26587.9,4964.1,4541.2,1482.9,166301431.0,,5.0,3570.3,-2254.7,-29.8,1285.8,4516.0
2012-03-31 00:00:00,11405.31,217.69,-94.44,1227.84,2002.8,577.88,1094.02,121.18,1499.7,610.67,13.95,6944.54,1418.5,5526.04,1014.07,HINDUSTAN ZINC LTD,845.06,26036.2,0.39,2603.34,29484.99,29484.99,8512.82,444.96,12694.85,7832.36,29484.99,29484.99,332.45,797.94,5255.32,4225319000.0,,2.0,4492.05,-3498.58,-1241.65,-248.18,132.35
2013-03-31 00:00:00,12699.84,766.34,112.54,1070.46,2379.28,650.32,1337.54,80.82,1966.4,647.04,26.86,7820.12,920.64,6899.48,1309.84,HINDUSTAN ZINC LTD,845.06,31430.68,,3189.67,35465.41,35465.41,8483.74,1081.85,14539.88,11359.94,35465.41,35465.41,402.87,1111.09,6942.1,4225319000.0,,2.0,4785.01,-3269.33,-1254.55,261.13,121.3
2014-03-31 00:00:00,13636.04,501.26,155.16,1155.13,2890.56,742.3,1556.67,26.55,1880.51,784.59,44.94,7969.71,1065.09,6904.62,1478.86,HINDUSTAN ZINC LTD,845.06,36572.55,,4259.06,41676.67,41676.67,9147.25,1540.94,22506.39,8482.09,41676.67,41676.67,399.51,1198.24,3031.42,4225319000.0,,2.0,5471.16,-3955.49,-1577.4,-61.73,128.9
2015-03-31 00:00:00,14788.39,520.75,145.45,1168.48,3041.04,842.5,1720.95,190.17,2787.87,644.19,23.51,9570.12,1392.12,8178.0,1859.13,HINDUSTAN ZINC LTD,845.06,42508.01,,5638.93,48992.0,48992.0,9446.17,2004.71,27253.59,10287.53,48992.0,48992.0,658.82,1211.75,3531.51,4225319000.0,,2.0,5530.7,-3806.96,-1902.01,-178.27,162.15
2016-03-31 00:00:00,14181.0,51.0,-184.0,1404.0,2916.0,805.0,2012.0,551.0,3127.0,745.0,17.0,8623.0,448.0,8175.0,11745.5,HINDUSTAN ZINC LTD,845.0,36540.0,,15810.0,53195.0,53195.0,10385.0,2428.0,35221.0,5161.0,53195.0,53195.0,107.0,1058.0,53.0,4225319000.0,,2.0,6451.0,-3236.0,-3214.0,1.0,183.6
2017-03-31 00:00:00,17273.0,362.0,676.0,1060.0,3206.0,723.0,2647.0,212.0,2474.0,1811.0,202.0,10200.0,1884.0,8316.0,12421.5,HINDUSTAN ZINC LTD,845.0,29960.0,7908.0,13082.0,51795.0,51795.0,9993.0,3071.0,23783.0,14948.0,51795.0,51795.0,136.0,1936.0,8380.0,4225319000.0,,2.0,7588.0,12007.0,-11266.0,8329.0,288.8
2018-03-31 00:00:00,22082.0,,-498.0,1653.0,3654.0,777.0,3019.0,211.0,1956.0,1483.0,246.0,12497.0,3221.0,9276.0,3380.0,HINDUSTAN ZINC LTD,845.0,35087.0,,7000.0,42932.0,42932.0,11302.0,3220.0,20222.0,8188.0,42932.0,42932.0,184.0,1379.0,1964.0,4225319000.0,,2.0,9800.0,2396.0,-18612.0,-6416.0,300.55
2019-03-31 00:00:00,21118.0,,64.0,1758.0,4513.0,906.0,2998.0,337.0,1782.0,1883.0,113.0,10456.0,2500.0,7956.0,8450.0,HINDUSTAN ZINC LTD,845.0,32760.0,2538.0,6315.0,42458.0,42458.0,14778.0,2254.0,19488.0,5938.0,42458.0,42458.0,196.0,1544.0,23.0,4225319000.0,,2.0,8781.0,-1092.0,-9630.0,-1941.0,276.85
2020-03-31 00:00:00,18561.0,,291.0,1704.0,4612.0,690.0,2675.0,301.0,1911.0,2279.0,112.0,8390.0,1585.0,6805.0,6971.25,HINDUSTAN ZINC LTD,845.0,39465.0,611.0,6054.0,46975.0,46975.0,16469.0,2489.0,20329.0,7688.0,46975.0,46975.0,379.0,1835.0,1918.0,4225319000.0,,2.0,6621.0,-2648.0,-2098.0,1875.0,155.4
2021-03-31 00:00:00,22629.0,,-239.0,1732.0,4766.0,761.0,3122.0,337.0,1819.0,2531.0,386.0,10574.0,2594.0,7980.0,8999.25,HINDUSTAN ZINC LTD,845.0,31468.0,7177.0,6237.0,45727.0,45727.0,16808.0,1922.0,12957.0,14040.0,45727.0,45727.0,406.0,1425.0,9376.0,4225319000.0,,2.0,10567.0,-2435.0,-9697.0,-1565.0,272.9
2012-03-31 00:00:00,1018.88,263.76,2.09,47.73,70.22,199.91,216.76,31.95,-0.55,37.97,,152.12,48.83,103.29,,JUBILANT FOODWORKS LTD,65.08,231.22,,170.77,467.07,467.07,254.27,13.54,92.27,106.99,467.07,467.07,6.41,18.7,12.94,65077940.0,,10.0,167.18,-167.46,2.22,1.94,588.08
2013-03-31 00:00:00,1414.31,369.58,-0.38,73.58,87.5,271.51,312.47,56.01,6.25,55.58,0.06,193.89,62.79,131.1,,JUBILANT FOODWORKS LTD,65.28,364.48,,222.03,651.79,651.79,395.04,10.18,94.01,152.56,651.79,651.79,8.09,24.03,37.5,65283390.0,,10.0,208.71,-190.57,1.49,19.63,623.48
2014-03-31 00:00:00,1736.31,454.13,0.72,104.51,113.3,341.15,404.16,69.83,9.03,78.72,,180.26,62.01,118.24,,JUBILANT FOODWORKS LTD,65.44,484.59,,311.95,861.98,861.98,546.37,19.64,93.75,202.22,861.98,861.98,9.04,33.08,24.22,65439030.0,,10.0,225.05,-232.79,1.47,-6.27,532.03
2015-03-31 00:00:00,2092.76,528.71,0.82,123.64,136.12,444.47,521.63,82.53,6.12,101.12,,161.48,50.4,111.08,16.39,JUBILANT FOODWORKS LTD,65.57,580.49,,428.64,1074.7,1074.7,737.28,19.88,74.61,242.93,1074.7,1074.7,11.87,43.34,38.91,65569790.0,,10.0,276.11,-262.29,0.87,14.68,739.18
2016-03-31 00:00:00,2437.98,580.25,0.19,139.95,156.5,576.77,620.24,99.04,9.84,128.24,,147.02,50.13,96.89,16.45,JUBILANT FOODWORKS LTD,65.8,696.2,,460.03,1222.03,1222.03,828.45,26.1,90.81,276.67,1222.03,1222.03,12.48,55.17,33.17,65795106.0,,10.0,211.68,-199.75,-17.67,-5.74,638.43
